bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types
210,5120,2024-05-15T05:25:11Z,2024-05-15T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T05:25:11Z,None
430,18900,2024-05-15T06:40:55Z,2024-05-15T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T06:40:55Z,None
150,7650,2024-05-15T07:55:22Z,2024-05-15T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T07:55:22Z,None
890,42100,2024-05-15T09:10:05Z,2024-05-15T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T09:10:05Z,None
310,11200,2024-05-15T10:25:37Z,2024-05-15T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T10:25:37Z,None
540,22300,2024-05-15T11:40:42Z,2024-05-15T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T11:40:42Z,None
1750,81200,2024-05-15T13:05:19Z,2024-05-15T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T13:05:19Z,None
260,9800,2024-05-15T14:20:01Z,2024-05-15T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T14:20:01Z,None
410,14300,2024-05-15T15:35:33Z,2024-05-15T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T15:35:33Z,None
950,53200,2024-05-15T16:50:50Z,2024-05-15T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T16:50:50Z,None
320,13400,2024-05-15T18:05:15Z,2024-05-15T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T18:05:15Z,None
710,31200,2024-05-15T19:20:28Z,2024-05-15T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T19:20:28Z,None
1100,59800,2024-05-15T20:35:44Z,2024-05-15T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T20:35:44Z,None
240,6430,2024-05-15T21:50:12Z,2024-05-15T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T21:50:12Z,None
500,21500,2024-05-15T22:15:00Z,2024-05-15T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T22:15:00Z,None
680,29400,2024-05-15T23:45:10Z,2024-05-15T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-15T23:45:10Z,None
345,12450,2024-05-16T00:15:30Z,2024-05-16T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T00:15:30Z,None
180,4320,2024-05-16T01:30:05Z,2024-05-16T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T01:30:05Z,None
620,28450,2024-05-16T02:45:18Z,2024-05-16T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T02:45:18Z,None
1250,65400,2024-05-16T04:10:40Z,2024-05-16T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T04:10:40Z,None
210,5120,2024-05-16T05:25:11Z,2024-05-16T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T05:25:11Z,None
430,18900,2024-05-16T06:40:55Z,2024-05-16T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T06:40:55Z,None
150,7650,2024-05-16T07:55:22Z,2024-05-16T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T07:55:22Z,None
890,42100,2024-05-16T09:10:05Z,2024-05-16T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T09:10:05Z,None
310,11200,2024-05-16T10:25:37Z,2024-05-16T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T10:25:37Z,None
540,22300,2024-05-16T11:40:42Z,2024-05-16T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T11:40:42Z,None
1750,81200,2024-05-16T13:05:19Z,2024-05-16T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T13:05:19Z,None
260,9800,2024-05-16T14:20:01Z,2024-05-16T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T14:20:01Z,None
410,14300,2024-05-16T15:35:33Z,2024-05-16T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T15:35:33Z,None
950,53200,2024-05-16T16:50:50Z,2024-05-16T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T16:50:50Z,None
320,13400,2024-05-16T18:05:15Z,2024-05-16T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T18:05:15Z,None
710,31200,2024-05-16T19:20:28Z,2024-05-16T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T19:20:28Z,None
1100,59800,2024-05-16T20:35:44Z,2024-05-16T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T20:35:44Z,None
240,6430,2024-05-16T21:50:12Z,2024-05-16T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T21:50:12Z,None
500,21500,2024-05-16T22:15:00Z,2024-05-16T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T22:15:00Z,None
680,29400,2024-05-16T23:45:10Z,2024-05-16T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-16T23:45:10Z,None
345,12450,2024-05-17T00:15:30Z,2024-05-17T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T00:15:30Z,None
180,4320,2024-05-17T01:30:05Z,2024-05-17T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T01:30:05Z,None
620,28450,2024-05-17T02:45:18Z,2024-05-17T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T02:45:18Z,None
1250,65400,2024-05-17T04:10:40Z,2024-05-17T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T04:10:40Z,None
210,5120,2024-05-17T05:25:11Z,2024-05-17T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T05:25:11Z,None
430,18900,2024-05-17T06:40:55Z,2024-05-17T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T06:40:55Z,None
150,7650,2024-05-17T07:55:22Z,2024-05-17T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T07:55:22Z,None
890,42100,2024-05-17T09:10:05Z,2024-05-17T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T09:10:05Z,None
310,11200,2024-05-17T10:25:37Z,2024-05-17T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T10:25:37Z,None
540,22300,2024-05-17T11:40:42Z,2024-05-17T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T11:40:42Z,None
1750,81200,2024-05-17T13:05:19Z,2024-05-17T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T13:05:19Z,None
260,9800,2024-05-17T14:20:01Z,2024-05-17T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T14:20:01Z,None
410,14300,2024-05-17T15:35:33Z,2024-05-17T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T15:35:33Z,None
950,53200,2024-05-17T16:50:50Z,2024-05-17T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T16:50:50Z,None
320,13400,2024-05-17T18:05:15Z,2024-05-17T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T18:05:15Z,None
710,31200,2024-05-17T19:20:28Z,2024-05-17T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T19:20:28Z,None
1100,59800,2024-05-17T20:35:44Z,2024-05-17T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T20:35:44Z,None
240,6430,2024-05-17T21:50:12Z,2024-05-17T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T21:50:12Z,None
500,21500,2024-05-17T22:15:00Z,2024-05-17T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T22:15:00Z,None
680,29400,2024-05-17T23:45:10Z,2024-05-17T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-17T23:45:10Z,None
345,12450,2024-05-18T00:15:30Z,2024-05-18T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T00:15:30Z,None
180,4320,2024-05-18T01:30:05Z,2024-05-18T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T01:30:05Z,None
620,28450,2024-05-18T02:45:18Z,2024-05-18T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T02:45:18Z,None
1250,65400,2024-05-18T04:10:40Z,2024-05-18T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T04:10:40Z,None
210,5120,2024-05-18T05:25:11Z,2024-05-18T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T05:25:11Z,None
430,18900,2024-05-18T06:40:55Z,2024-05-18T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T06:40:55Z,None
150,7650,2024-05-18T07:55:22Z,2024-05-18T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T07:55:22Z,None
890,42100,2024-05-18T09:10:05Z,2024-05-18T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T09:10:05Z,None
310,11200,2024-05-18T10:25:37Z,2024-05-18T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T10:25:37Z,None
540,22300,2024-05-18T11:40:42Z,2024-05-18T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T11:40:42Z,None
1750,81200,2024-05-18T13:05:19Z,2024-05-18T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T13:05:19Z,None
260,9800,2024-05-18T14:20:01Z,2024-05-18T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T14:20:01Z,None
410,14300,2024-05-18T15:35:33Z,2024-05-18T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T15:35:33Z,None
950,53200,2024-05-18T16:50:50Z,2024-05-18T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T16:50:50Z,None
320,13400,2024-05-18T18:05:15Z,2024-05-18T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T18:05:15Z,None
710,31200,2024-05-18T19:20:28Z,2024-05-18T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T19:20:28Z,None
1100,59800,2024-05-18T20:35:44Z,2024-05-18T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T20:35:44Z,None
240,6430,2024-05-18T21:50:12Z,2024-05-18T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T21:50:12Z,None
500,21500,2024-05-18T22:15:00Z,2024-05-18T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T22:15:00Z,None
680,29400,2024-05-18T23:45:10Z,2024-05-18T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-18T23:45:10Z,None
345,12450,2024-05-19T00:15:30Z,2024-05-19T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T00:15:30Z,None
180,4320,2024-05-19T01:30:05Z,2024-05-19T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T01:30:05Z,None
620,28450,2024-05-19T02:45:18Z,2024-05-19T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T02:45:18Z,None
1250,65400,2024-05-19T04:10:40Z,2024-05-19T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T04:10:40Z,None
210,5120,2024-05-19T05:25:11Z,2024-05-19T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T05:25:11Z,None
430,18900,2024-05-19T06:40:55Z,2024-05-19T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T06:40:55Z,None
150,7650,2024-05-19T07:55:22Z,2024-05-19T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T07:55:22Z,None
890,42100,2024-05-19T09:10:05Z,2024-05-19T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T09:10:05Z,None
310,11200,2024-05-19T10:25:37Z,2024-05-19T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T10:25:37Z,None
540,22300,2024-05-19T11:40:42Z,2024-05-19T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T11:40:42Z,None
1750,81200,2024-05-19T13:05:19Z,2024-05-19T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T13:05:19Z,None
260,9800,2024-05-19T14:20:01Z,2024-05-19T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T14:20:01Z,None
410,14300,2024-05-19T15:35:33Z,2024-05-19T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T15:35:33Z,None
950,53200,2024-05-19T16:50:50Z,2024-05-19T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T16:50:50Z,None
320,13400,2024-05-19T18:05:15Z,2024-05-19T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T18:05:15Z,None
710,31200,2024-05-19T19:20:28Z,2024-05-19T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T19:20:28Z,None
1100,59800,2024-05-19T20:35:44Z,2024-05-19T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T20:35:44Z,None
240,6430,2024-05-19T21:50:12Z,2024-05-19T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T21:50:12Z,None
500,21500,2024-05-19T22:15:00Z,2024-05-19T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T22:15:00Z,None
680,29400,2024-05-19T23:45:10Z,2024-05-19T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-19T23:45:10Z,None
345,12450,2024-05-20T00:15:30Z,2024-05-20T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T00:15:30Z,None
180,4320,2024-05-20T01:30:05Z,2024-05-20T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T01:30:05Z,None
620,28450,2024-05-20T02:45:18Z,2024-05-20T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T02:45:18Z,None
1250,65400,2024-05-20T04:10:40Z,2024-05-20T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T04:10:40Z,None
210,5120,2024-05-20T05:25:11Z,2024-05-20T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T05:25:11Z,None
430,18900,2024-05-20T06:40:55Z,2024-05-20T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T06:40:55Z,None
150,7650,2024-05-20T07:55:22Z,2024-05-20T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T07:55:22Z,None
890,42100,2024-05-20T09:10:05Z,2024-05-20T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T09:10:05Z,None
310,11200,2024-05-20T10:25:37Z,2024-05-20T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T10:25:37Z,None
540,22300,2024-05-20T11:40:42Z,2024-05-20T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T11:40:42Z,None
1750,81200,2024-05-20T13:05:19Z,2024-05-20T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T13:05:19Z,None
260,9800,2024-05-20T14:20:01Z,2024-05-20T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T14:20:01Z,None
410,14300,2024-05-20T15:35:33Z,2024-05-20T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T15:35:33Z,None
950,53200,2024-05-20T16:50:50Z,2024-05-20T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T16:50:50Z,None
320,13400,2024-05-20T18:05:15Z,2024-05-20T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T18:05:15Z,None
710,31200,2024-05-20T19:20:28Z,2024-05-20T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T19:20:28Z,None
1100,59800,2024-05-20T20:35:44Z,2024-05-20T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T20:35:44Z,None
240,6430,2024-05-20T21:50:12Z,2024-05-20T21:50:35Z,142.104.1.1,CA,HTTPS,302,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T21:50:12Z,None
500,21500,2024-05-20T22:15:00Z,2024-05-20T22:15:45Z,87.200.1.20,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T22:15:00Z,None
680,29400,2024-05-20T23:45:10Z,2024-05-20T23:46:01Z,52.8.20.11,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-20T23:45:10Z,None
345,12450,2024-05-21T00:15:30Z,2024-05-21T00:16:12Z,93.184.216.34,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T00:15:30Z,None
180,4320,2024-05-21T01:30:05Z,2024-05-21T01:30:15Z,151.101.128.81,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T01:30:05Z,None
620,28450,2024-05-21T02:45:18Z,2024-05-21T02:46:02Z,193.99.144.80,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T02:45:18Z,None
1250,65400,2024-05-21T04:10:40Z,2024-05-21T04:12:10Z,103.21.164.2,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T04:10:40Z,None
210,5120,2024-05-21T05:25:11Z,2024-05-21T05:25:25Z,198.51.100.42,CA,HTTPS,301,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T05:25:11Z,None
430,18900,2024-05-21T06:40:55Z,2024-05-21T06:41:30Z,194.170.1.2,AE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T06:40:55Z,None
150,7650,2024-05-21T07:55:22Z,2024-05-21T07:55:40Z,104.244.42.1,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T07:55:22Z,None
890,42100,2024-05-21T09:10:05Z,2024-05-21T09:11:15Z,212.58.244.20,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T09:10:05Z,None
310,11200,2024-05-21T10:25:37Z,2024-05-21T10:26:01Z,78.46.20.10,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T10:25:37Z,None
540,22300,2024-05-21T11:40:42Z,2024-05-21T11:41:10Z,49.207.1.5,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T11:40:42Z,None
1750,81200,2024-05-21T13:05:19Z,2024-05-21T13:07:04Z,142.250.190.46,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T13:05:19Z,None
260,9800,2024-05-21T14:20:01Z,2024-05-21T14:20:25Z,204.101.4.10,CA,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T14:20:01Z,None
410,14300,2024-05-21T15:35:33Z,2024-05-21T15:36:12Z,91.74.1.5,AE,HTTPS,404,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T15:35:33Z,None
950,53200,2024-05-21T16:50:50Z,2024-05-21T16:52:05Z,64.233.160.0,US,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T16:50:50Z,None
320,13400,2024-05-21T18:05:15Z,2024-05-21T18:05:35Z,62.252.0.1,GB,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T18:05:15Z,None
710,31200,2024-05-21T19:20:28Z,2024-05-21T19:21:15Z,46.4.30.5,DE,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T19:20:28Z,None
1100,59800,2024-05-21T20:35:44Z,2024-05-21T20:37:01Z,122.160.1.10,IN,HTTPS,200,443,10.138.69.97,None,None,AWS_VPC_Flow,prod_webserver,2024-05-21T20:35:44Z,None
